what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384374958132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384374976965
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384374976995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384374984077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375039450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384375041254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384375044974
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384375048080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375049046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375080923
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384375080950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375090252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375098560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375110805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375119717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375131014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375161775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384375164984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384375167317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390585479
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384390589362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390592856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390779213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390781113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390796733
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384390796763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390809841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390811781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390815727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390830338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390842097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390845872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390847458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384390981031
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384390984510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384391007819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391195230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391335046
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391336067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391337801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391345336
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384391345551
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391346984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384391409131
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384391412540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391418806
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391418933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391419107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391419309
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391419496
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1384391433169
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1384391433991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391434379
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1384391438271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391438932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391450735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391450923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1384391451151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1384391464375
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1384391468782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384391480270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384391492041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391531104
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384391531237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391535042
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391538475
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384391538612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391548119
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1384391551983
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384391553925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384391559423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384391561574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391565255
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384391565393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391566550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384391571109
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1384391574327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384391579101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1384391580600
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1384391581027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384391581846
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384391585046
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384391588298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391591244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391609552
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384391609578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391618815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391620153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391621712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384391944254
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384391946747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384392031947
