what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397530123
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397531112
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397532932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397546016
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384397546156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397548564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384397628024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397646334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397648379
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397649674
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384397653317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397654103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397683641
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384397683681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397698116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397721814
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397722863
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397724990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397744458
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.show.outline",1384397744596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397748888
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384397947227
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384397951573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397952521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384397993112
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384397993142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398060202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398070792
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398072066
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398075482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1384398324660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1384398348149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398438434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398456963
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398500521
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384398558376
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398559163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398576696
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1384398576720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398584347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398586698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398588573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398617030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398619664
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398622283
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398622321
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398628239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398672531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398673990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398677443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398683901
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1384398865270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1384398867741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398869547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398871430
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1384398875559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398876326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398877718
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui.localJavaShortcut.debug",1384398881417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398882499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1384398917874
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1384398917994
